Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,BsmtFinType1_Unf,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,YearsSinceRemodel,Total_Home_Quality,TotalSF,YrBltAndRemod,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,LotFrontage_log,LotArea_log,MasVnrArea_log,BsmtFinSF1_log,BsmtFinSF2_log,BsmtUnfSF_log,TotalBsmtSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,GrLivArea_log,BsmtFullBath_log,BsmtHalfBath_log,FullBath_log,HalfBath_log,BedroomAbvGr_log,KitchenAbvGr_log,TotRmsAbvGrd_log,Fireplaces_log,GarageCars_log,GarageArea_log,WoodDeckSF_log,OpenPorchSF_log,EnclosedPorch_log,3SsnPorch_log,ScreenPorch_log,PoolArea_log,MiscVal_log,YearRemodAdd_log,TotalSF_log,YearRemodAdd_sq,LotFrontage_log_sq,TotalBsmtSF_log_sq,1stFlrSF_log_sq,2ndFlrSF_log_sq,GrLivArea_log_sq,GarageCars_log_sq,GarageArea_log_sq,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_None,BsmtQual_TA,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_None,GarageQual_Po,GarageQual_TA,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_None,GarageCond_Po,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Saleprice
1181,17.96790005,12.93117751,8,3.991516945,2008,2008,18.96228371,243.8840942,0,26.16412821,731.2858033,6.437747467,665.141633,0,8.310331356,0.993439754,0.710895378,2,0,2,0.750956843,1.834658507,0.903334074,2008,2,482,37.81524777,11.21496485,0,6.041500907,0,0,0,0,0,0,1,0,1,0,11.99151694,737.7235507,4016,250.3218416,3.348887443,55.07171354,0,1,1,1,1,2.943275147,2.634846872,2.994345498,5.500825848,0.009950331,3.302265352,6.596184535,2.007911633,6.501517322,0.009950331,2.232198181,0.69486558,0.542844724,1.101940079,0.009950331,1.101940079,0.565857322,1.045443028,0.648847309,1.101940079,6.180037357,3.659070751,2.50348016,0.009950331,1.953240489,0.009950331,0.009950331,0.009950331,7.605397342,6.604937302,4032064,8.66286859,43.50965042,4.031709127,42.26972749,4.982708721,1.214271937,38.19286174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,392501
1182,31.75537062,15.23510074,10,3.991516945,1996,1996,54.59815003,312.1578681,0,45.61301854,1041.947245,6.718893419,2550.139806,0,9.577198862,0.993439754,0,3,1.068836597,4,0.750956843,2.475141661,1.688254474,1996,3,813,39.17382732,13.7349786,0,0,0,5.49133031,0,0,0,0,1,1,1,11,13.99151694,3598.805944,3992,2869.016568,4.527858052,52.90880592,1,1,1,1,1,3.489372184,2.78779137,4.018329774,5.746739367,0.009950331,3.842094379,6.949815461,2.044965698,7.844299441,0.009950331,2.359645617,0.69486558,0.009950331,1.388791241,0.731808409,1.611435915,0.565857322,1.248508692,0.992605073,1.388791241,6.701972651,3.693464609,2.690902591,0.009950331,0.009950331,0.009950331,1.872006819,0.009950331,7.599406341,8.188637996,3984016,12.17571824,48.29993495,4.181884707,61.53303372,5.567927437,1.928741112,44.91643741,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,745001
1183,17.24965067,14.38373618,5,4.679500696,1920,1950,54.59815003,160.4575518,0,45.52164884,534.8520614,6.151201444,665.141633,0,7.8378032,0.993439754,0,1,0,2,0.750956843,1.834658507,0.903334074,1970,2,720,47.37309646,0,0,0,0,0,0,0,0,1,1,1,1,56,9.679500696,541.0032628,3870,166.6087533,1.993439754,47.37309646,0,1,1,1,1,2.904693744,2.733960685,4.018329774,5.084304205,0.009950331,3.840132701,6.28387678,1.968677766,6.501517322,0.009950331,2.180169202,0.69486558,0.009950331,0.698134722,0.009950331,1.101940079,0.565857322,1.045443028,0.648847309,1.101940079,6.580653007,3.879150506,0.009950331,0.009950331,0.009950331,0.009950331,0.009950331,0.009950331,7.576102466,6.295290471,3802500,8.437245748,39.48710738,3.875692148,42.26972749,4.75313775,1.214271937,43.304994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,120001
1184,15.36289995,17.20405447,5,3.280100172,1963,1963,20.76766976,205.0218269,0,55.23647307,720.051417,6.400529882,665.141633,0,8.248252266,0.993439754,0,1,1.068836597,3,0.750956843,1.834658507,1.688254474,1963,3,995,0,25.30265858,0,0,28.81219725,0,0,0,1,0,1,1,0,44,8.280100172,726.4519469,3926,211.4223567,2.527858052,54.11485583,0,1,1,1,1,2.795627526,2.90219352,3.080885122,5.328030656,0.009950331,4.029743338,6.580724317,2.002901946,6.501517322,0.009950331,2.225515291,0.69486558,0.009950331,0.698134722,0.731808409,1.388791241,0.565857322,1.045443028,0.992605073,1.388791241,6.903757298,0.009950331,3.270050138,0.009950331,0.009950331,3.39525299,0.009950331,0.009950331,7.582743581,6.589561691,3853369,7.815533263,43.30593253,4.011616204,42.26972749,4.952918309,1.928741112,47.66186483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,186701
1185,17.24965067,14.14998185,5,5.348040647,1924,1950,54.59815003,94.72429268,0,53.54069783,391.1403558,6.018092808,315.1704895,0,7.933721073,0.993439754,0,1,0,4,0.750956843,2.137369267,0,1965,1,392,0,0,15.16105449,0,0,0,0,0,1,1,0,1,1,56,10.34804065,712.3289381,3874,415.912875,1.993439754,15.16105449,0,1,1,1,0,2.904693744,2.718659183,4.018329774,4.561576569,0.009950331,3.999130505,5.971645327,1.949915376,5.75631322,0.009950331,2.19095173,0.69486558,0.009950331,0.698134722,0.009950331,1.611435915,0.565857322,1.14656695,0.009950331,0.698134722,5.973835057,0.009950331,0.009950331,2.783222884,0.009950331,0.009950331,0.009950331,0.009950331,7.576102466,6.569956677,3802500,8.437245748,35.66054791,3.802169972,33.13514189,4.800269483,0.48739209,35.68670529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,104901
1186,24.77962497,14.34456901,3,3.991516945,1900,1970,54.59815003,102.8733249,0,64.6659435,474.8792487,6.068713002,816.9950023,0,8.345457896,0.993439754,0,2,0,3,1.248543266,2.137369267,0,1920,2,420,0,13.36474078,0,0,0,0,0,0,1,0,1,1,1,39,6.991516945,1297.942964,3870,925.9370401,2.993439754,13.36474078,0,1,1,1,0,3.249972278,2.731413085,4.018329774,4.643268393,0.009950331,4.184732702,6.165185156,1.957092112,6.706868452,0.009950331,2.235959905,0.69486558,0.009950331,1.101940079,0.009950331,1.388791241,0.814720033,1.14656695,0.009950331,1.101940079,6.042656586,0.009950331,2.665472554,0.009950331,0.009950331,0.009950331,0.009950331,0.009950331,7.586301381,7.169313807,3880900,10.56231981,38.00950801,3.830209534,44.98208443,4.999516698,1.214271937,36.51369862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,95001
1187,22.09778691,14.71033578,8,3.991516945,1994,1995,54.59815003,241.0707577,0,32.13399556,740.8959007,6.424938376,665.141633,0,8.288941654,0.993439754,0,2,0,2,0.750956843,1.834658507,0.903334074,1994,3,757,0,16.68536885,13.98105299,0,0,0,0,0,1,0,0,1,1,11,11.99151694,747.3208391,3989,247.4956961,2.993439754,30.66642184,0,1,1,1,1,3.140169656,2.754955147,4.018329774,5.48927138,0.009950331,3.500861571,6.609222417,2.006190292,6.501517322,0.009950331,2.229900593,0.69486558,0.009950331,1.101940079,0.009950331,1.101940079,0.565857322,1.045443028,0.648847309,1.388791241,6.630696578,0.009950331,2.873302958,2.707453556,0.009950331,0.009950331,0.009950331,0.009950331,7.598905467,6.617845178,3980025,9.860665471,43.68182095,4.024799486,42.26972749,4.972456655,1.928741112,43.96613711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,262001
1188,18.66804657,13.95725615,7,3.991516945,2002,2002,13.76082055,665.141633,0,83.69683612,411.642163,5.916255978,994.6960903,0,8.316378188,0,0,2,1.068836597,3,0.750956843,2.137369267,0,2002,2,493,35.01182448,12.7884877,0,0,0,0,0,1,0,0,1,1,1,7,10.99151694,1412.254509,4004,1000.612346,2.534418298,47.80031219,0,1,1,1,0,2.979503627,2.705864892,2.69265365,6.501517322,0.009950331,4.439196308,6.022605018,1.935319404,6.903452124,0.009950331,2.23284675,0.009950331,0.009950331,1.101940079,0.731808409,1.388791241,0.565857322,1.14656695,0.009950331,1.101940079,6.20255576,3.58412499,2.624559,0.009950331,0.009950331,0.009950331,0.009950331,0.009950331,7.602406328,7.253657562,4008004,8.877441864,36.2717712,3.745461197,47.65765123,4.985604607,1.214271937,38.47169795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,195001
1189,17.24965067,13.56968175,7,3.991516945,1999,1999,54.59815003,665.141633,0,93.04706928,481.6880475,6.07917449,929.1684931,0,8.42064684,0,0,2,1.068836597,3,0.750956843,2.137369267,0.903334074,1999,2,442,34.37173323,11.97562782,0,0,0,0,0,1,0,0,1,1,1,11,10.99151694,1416.935715,3998,935.2476676,2.534418298,46.34736105,0,1,1,1,1,2.904693744,2.679628898,4.018329774,6.501517322,0.009950331,4.543901718,6.179391298,1.958568901,6.835376496,0.009950331,2.243964688,0.009950331,0.009950331,1.101940079,0.731808409,1.388791241,0.565857322,1.14656695,0.648847309,1.101940079,6.093592343,3.566195677,2.563843193,0.009950331,0.009950331,0.009950331,0.009950331,0.009950331,7.60090746,7.256964424,3996001,8.437245748,38.18487681,3.835992139,46.72237184,5.035377521,1.214271937,37.13186764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,189001
1190,19.6874821,17.00576155,4,3.280100172,1961,1975,17.07933252,205.0218269,0,21.91220504,588.5190823,6.424014683,665.141633,0,8.287400173,0.993439754,0,1,0,3,0.750956843,2.137369267,0.903334074,1975,4,1356,72.12524338,0,0,0,0,0,0,0,0,1,1,1,1,32,7.280100172,594.943097,3936,211.4458416,1.993439754,72.12524338,0,1,1,1,1,3.030012055,2.891247016,2.895322401,5.328030656,0.009950331,3.132106093,6.379324053,2.006066047,6.501517322,0.009950331,2.22973481,0.69486558,0.009950331,0.698134722,0.009950331,1.388791241,0.565857322,1.14656695,0.648847309,1.611435915,7.213039029,4.292310376,0.009950331,0.009950331,0.009950331,0.009950331,0.009950331,0.009950331,7.588834939,6.390161968,3900625,9.180973054,40.69577537,4.024300985,42.26972749,4.971717322,2.596725708,52.02793203,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,168001
